distance_km,athlete_gender,athlete_tier,avg_speed,total_athletes
82.0,F,Average,5.134146533238027,1399
82.0,F,Elite,8.157570512820513,156
82.0,M,Average,5.440124346248266,9369
82.0,M,Elite,8.920712092130518,1042
82.07634,F,Average,6.420910828025478,157
82.07634,F,Elite,9.370166666666668,18
82.07634,M,Average,6.763818181818182,297
82.07634,M,Elite,10.7535,34
82.1,F,Average,4.582272727272727,11
82.1,F,Elite,7.772500000000001,2
82.1,M,Average,6.607928571428571,42
82.1,M,Elite,10.2356,5
82.2,F,Average,4.3446428571428575,14
82.2,F,Elite,6.448333333333333,3
82.2,M,Average,4.4207857142857145,56
82.2,M,Elite,8.197714285714286,7
82.237274,F,Average,6.899,1
82.237274,F,Elite,7.011,1
82.237274,M,Average,6.6695714285714285,21
82.237274,M,Elite,9.881666666666666,3
82.3,F,Average,4.724048387096775,62
82.3,F,Elite,7.350428571428572,7
82.3,M,Average,5.228345381526104,249
82.3,M,Elite,8.818714285714286,28
82.4,F,Average,7.37725,4
82.4,F,Elite,10.43,1
82.4,M,Average,8.066538461538462,39
82.4,M,Elite,11.1262,5
82.5,F,Average,5.959680851063831,47
82.5,F,Elite,8.931666666666667,6
82.5,M,Average,6.03254296875,256
82.5,M,Elite,8.485689655172415,29
82.559142,M,Average,6.050777777777778,9
82.559142,M,Elite,8.3315,2
82.6,F,Average,4.157887640449438,89
82.6,F,Elite,7.3417,10
82.6,M,Average,4.536245398773006,815
82.6,M,Elite,8.647417582417582,91
82.7,F,Average,4.963853333333333,75
82.7,F,Elite,6.966,9
82.7,M,Average,5.453808080808081,297
82.7,M,Elite,7.831,34
82.72007599999999,F,Average,7.298485915492957,142
82.72007599999999,F,Elite,10.0135625,16
82.72007599999999,M,Average,7.512786666666666,450
82.72007599999999,M,Elite,10.574019607843137,51
82.8,F,Average,3.1613333333333333,3
82.8,F,Elite,8.635,2
82.8,M,Average,4.699151515151515,33
82.8,M,Elite,10.34075,4
82.88101,F,Average,6.802567901234569,162
82.88101,F,Elite,9.17378947368421,19
82.88101,M,Average,7.07223642172524,313
82.88101,M,Elite,10.118428571428572,35
82.9,F,Average,5.876795454545455,44
82.9,F,Elite,7.7006,5
82.9,M,Average,6.351436241610738,149
82.9,M,Elite,8.960411764705881,17
83.0,F,Average,5.444884672619048,1344
83.0,F,Elite,8.581153333333333,150
83.0,M,Average,5.650732218944609,9153
83.0,M,Elite,9.094075638506876,1018
83.041944,F,Average,7.703,20
83.041944,F,Elite,11.291333333333332,3
83.041944,M,Average,7.634022222222223,45
83.041944,M,Elite,11.454,6
83.1,F,Average,4.99221875,32
83.1,F,Elite,7.00825,4
83.1,M,Average,5.017737704918033,122
83.1,M,Elite,7.310142857142857,14
83.2,F,Average,5.103888888888889,18
83.2,F,Elite,7.204,2
83.2,M,Average,6.0861,140
83.2,M,Elite,9.3869375,16
83.202878,F,Elite,7.021,1
83.202878,M,Average,6.816,2
83.202878,M,Elite,7.668,1
83.3,F,Average,5.893606060606061,165
83.3,F,Elite,8.942105263157895,19
83.3,M,Average,6.17215982484948,1827
83.3,M,Elite,9.238142156862745,204
83.363812,F,Elite,7.484,1
83.363812,M,Average,7.292,9
83.363812,M,Elite,10.408000000000001,2
83.4,F,Average,6.272,2
83.4,F,Elite,9.005,1
83.4,M,Average,7.298105263157894,19
83.4,M,Elite,9.734,3
83.5,F,Average,5.139608108108108,74
83.5,F,Elite,7.526000000000001,9
83.5,M,Average,5.1895900243309,822
83.5,M,Elite,7.677869565217391,92
83.524746,F,Elite,6.246,1
83.524746,M,Average,6.2391250000000005,8
83.524746,M,Elite,8.603666666666667,3
83.68568,F,Average,6.350143072289156,664
83.68568,F,Elite,8.558864864864864,74
83.68568,M,Average,6.742669300911855,1645
83.68568,M,Elite,9.551147540983607,183
83.7,F,Average,6.275944444444445,36
83.7,F,Elite,9.154499999999999,4
83.7,M,Average,7.255319277108434,166
83.7,M,Elite,10.226052631578947,19
83.8,F,Average,4.589333333333333,6
83.8,F,Elite,5.468,1
83.8,M,Average,5.196318181818182,22
83.8,M,Elite,6.711666666666666,3
83.9,F,Average,7.327,8
83.9,F,Elite,8.722,1
83.9,M,Average,8.712054794520547,73
83.9,M,Elite,11.952888888888888,9
84.0,F,Average,5.410668243243243,1480
84.0,F,Elite,8.460254545454546,165
84.0,M,Average,5.560575080840744,9896
84.0,M,Elite,8.989235454545454,1100
84.1,F,Average,7.213125,8
84.1,F,Elite,9.09,1
84.1,M,Average,7.832911111111111,45
84.1,M,Elite,11.219,6
84.168482,M,Average,6.535222222222222,9
84.168482,M,Elite,9.143,1
84.2,F,Average,6.547731707317073,41
84.2,F,Elite,9.0792,5
84.2,M,Average,6.9706172839506175,162
84.2,M,Elite,10.047666666666666,18
84.3,F,Average,6.936884615384614,26
84.3,F,Elite,9.563666666666668,3
84.3,M,Average,7.246664285714286,140
84.3,M,Elite,10.023,16
84.329416,F,Average,5.531134447674419,1376
84.329416,F,Elite,8.652581699346406,153
84.329416,M,Average,6.3993274897426335,2681
84.329416,M,Elite,9.87523489932886,298
84.39,F,Average,7.505203007518797,133
84.39,F,Elite,10.164666666666667,15
84.39,M,Average,7.786312703583063,614
84.39,M,Elite,10.846898550724639,69
84.4,F,Average,7.442634615384615,156
84.4,F,Elite,10.010055555555557,18
84.4,M,Average,7.430057367829021,889
84.4,M,Elite,10.747898989898989,99
84.49035,F,Average,4.845481481481482,27
84.49035,F,Elite,7.1427499999999995,4
84.49035,M,Average,5.550552941176471,85
84.49035,M,Elite,8.7668,10
84.5,F,Average,5.219607142857143,56
84.5,F,Elite,8.036714285714286,7
84.5,M,Average,5.1338142681426815,813
84.5,M,Elite,8.161847826086957,92
84.6,F,Average,4.36245,20
84.6,F,Elite,5.44,3
84.6,M,Average,4.792306569343066,137
84.6,M,Elite,7.4683125,16
84.7,F,Average,4.060592,125
84.7,F,Elite,9.1375,14
84.7,M,Average,4.166756286266925,517
84.7,M,Elite,9.543448275862069,58
84.8,F,Average,6.8365,8
84.8,F,Elite,8.2,1
84.8,M,Average,6.748121951219512,41
84.8,M,Elite,9.526,5
84.812218,F,Elite,8.64,1
84.812218,M,Elite,7.058,2
84.9,F,Average,5.2823913043478266,69
84.9,F,Elite,7.443125,8
84.9,M,Average,5.747099290780142,282
84.9,M,Elite,8.64090625,32
84.973152,F,Average,6.196727272727273,11
84.973152,F,Elite,8.1805,2
84.973152,M,Average,6.610769230769231,39
84.973152,M,Elite,8.801166666666667,6
85.0,F,Average,5.66978809255079,3544
85.0,F,Elite,8.49882233502538,394
85.0,M,Average,5.781883492216726,16574
85.0,M,Elite,9.230438958220294,1843
85.1,M,Average,9.836,1
85.1,M,Elite,10.865,1
85.2,F,Average,7.3481,10
85.2,F,Elite,10.55,2
85.2,M,Average,7.934394736842106,76
85.2,M,Elite,11.56788888888889,9
85.29502,F,Average,6.644245874587459,606
85.29502,F,Elite,9.146735294117647,68
85.29502,M,Average,6.932463613231552,1965
85.29502,M,Elite,9.797315068493152,219
85.3,F,Average,5.781958333333333,72
85.3,F,Elite,7.9807500000000005,8
85.3,M,Average,6.18292485549133,519
85.3,M,Elite,8.778982758620689,58
85.4,F,Average,6.004655172413793,29
85.4,F,Elite,8.74675,4
85.4,M,Average,6.457156862745098,255
85.4,M,Elite,9.909413793103448,29
85.455954,F,Average,7.561,1
85.455954,F,Elite,8.546,1
85.455954,M,Average,7.484933333333333,15
85.455954,M,Elite,9.1075,2
85.5,F,Average,6.898862068965517,29
85.5,F,Elite,10.155249999999999,4
85.5,M,Average,7.1088638497652585,213
85.5,M,Elite,10.290750000000001,24
85.6,F,Average,7.294880952380952,42
85.6,F,Elite,9.0074,5
85.6,M,Average,7.520874233128834,326
85.6,M,Elite,10.019351351351352,37
85.616888,F,Average,6.843962962962963,81
85.616888,F,Elite,9.4224,10
85.616888,M,Average,7.25556157635468,203
85.616888,M,Elite,10.052999999999999,23
85.7,F,Average,9.239,1
85.7,F,Elite,10.111,1
85.7,M,Average,9.328,2
85.7,M,Elite,11.331,1
85.9,F,Average,7.28625,8
85.9,F,Elite,8.873,1
85.9,M,Average,7.575274509803921,51
85.9,M,Elite,9.743166666666667,6
85.938756,F,Average,7.9590000000000005,5
85.938756,F,Elite,9.082,1
85.938756,M,Average,8.152545454545454,22
85.938756,M,Elite,10.905333333333333,3
86.0,F,Average,5.314881330309902,1323
86.0,F,Elite,8.234802721088435,147
86.0,M,Average,5.795035116220944,8002
86.0,M,Elite,9.216269662921349,890
86.09969,F,Average,5.509120253164557,316
86.09969,F,Elite,8.76,36
86.09969,M,Average,6.253988165680473,676
86.09969,M,Elite,9.230486842105265,76
86.260624,F,Average,5.523413461538461,312
86.260624,F,Elite,8.385685714285716,35
86.260624,M,Average,6.6214,510
86.260624,M,Elite,9.598578947368422,57
86.3,F,Average,7.467470588235294,17
86.3,F,Elite,9.485,2
86.3,M,Average,7.754395061728395,81
86.3,M,Elite,10.469777777777777,9
86.4,F,Average,5.087833333333333,6
86.4,F,Elite,6.02,1
86.4,M,Average,5.474453125,64
86.4,M,Elite,7.40725,8
86.5,F,Average,4.390033149171271,181
86.5,F,Elite,6.675619047619047,21
86.5,M,Average,4.6474376784015226,1051
86.5,M,Elite,6.879769230769231,117
86.582492,F,Elite,7.649,1
86.582492,M,Average,6.6732499999999995,8
86.582492,M,Elite,9.590000000000002,3
86.6,F,Average,6.3952,35
86.6,F,Elite,8.530249999999999,4
86.6,M,Average,6.941477192982456,285
86.6,M,Elite,9.39225,32
86.8,F,Average,6.3885000000000005,2
86.8,F,Elite,8.346,1
86.8,M,Average,8.2076,25
86.8,M,Elite,11.680333333333335,3
86.9,M,Average,5.470666666666666,3
86.9,M,Elite,6.888,1
86.90436,F,Average,5.7670641025641025,156
86.90436,F,Elite,9.020222222222223,18
86.90436,M,Average,6.154684698608965,647
86.90436,M,Elite,9.715875,72
87.0,F,Average,7.699342995169082,12834
87.0,F,Elite,9.964625525946705,1426
87.0,M,Average,8.041483954499213,54065
87.0,M,Elite,11.404869717138105,6010
87.1,F,Average,9.976041666666667,24
87.1,F,Elite,11.99,3
87.1,M,Average,10.101254901960784,153
87.1,M,Elite,12.769166666666667,18
87.2,F,Average,5.699972972972973,37
87.2,F,Elite,9.3484,5
87.2,M,Average,6.189112676056339,142
87.2,M,Elite,10.1220625,16
87.226228,F,Elite,7.287,1
87.226228,M,Average,6.7447,10
87.226228,M,Elite,9.352,2
87.3,F,Average,6.24925,4
87.3,F,Elite,9.458,1
87.3,M,Average,7.512714285714286,21
87.3,M,Elite,10.174333333333333,3
87.38716199999999,M,Average,6.6141250000000005,8
87.38716199999999,M,Elite,9.136333333333333,3
87.4,F,Average,5.77,1
87.4,F,Elite,6.5,1
87.4,M,Average,7.541809523809524,21
87.4,M,Elite,10.564666666666666,3
87.5,F,Average,6.488782608695652,23
87.5,F,Elite,9.557333333333332,3
87.5,M,Average,6.833331460674158,178
87.5,M,Elite,10.38245,20
87.6,F,Average,6.943600000000001,5
87.6,F,Elite,9.158,1
87.6,M,Average,6.4775833333333335,36
87.6,M,Elite,8.5536,5
87.7,F,Average,6.602733333333333,15
87.7,F,Elite,8.665,2
87.7,M,Average,6.946000000000001,36
87.7,M,Elite,9.7065,4
87.8,F,Average,4.339799999999999,10
87.8,F,Elite,5.0295000000000005,2
87.8,M,Average,4.98748717948718,39
87.8,M,Elite,6.763599999999999,5
88.0,F,Average,5.912426086956522,1380
88.0,F,Elite,8.748571428571429,154
88.0,M,Average,5.962560119979134,7668
88.0,M,Elite,9.470280516431925,852
88.19183199999999,F,Elite,7.264,1
88.19183199999999,M,Average,6.918111111111112,9
88.19183199999999,M,Elite,8.788499999999999,2
88.2,F,Average,6.0575,4
88.2,F,Elite,7.566,1
88.2,M,Average,6.617596153846154,52
88.2,M,Elite,9.029,6
88.352766,F,Elite,6.36,1
88.352766,M,Average,6.890333333333333,9
88.352766,M,Elite,9.177,2
88.4,M,Average,6.862666666666667,3
88.4,M,Elite,7.451,1
88.5,F,Average,6.037861111111111,72
88.5,F,Elite,11.59511111111111,9
88.5,M,Average,7.874171378091873,566
88.5,M,Elite,12.715365079365078,63
88.5137,F,Average,6.565256222547584,683
88.5137,F,Elite,9.248236842105262,76
88.5137,M,Average,6.942992386752951,2627
88.5137,M,Elite,10.10192832764505,293
88.6,F,Average,6.965407407407407,27
88.6,F,Elite,8.930333333333333,3
88.6,M,Average,7.680837606837607,117
88.6,M,Elite,10.556999999999999,13
88.8,F,Average,4.832333333333334,12
88.8,F,Elite,6.3575,2
88.8,M,Average,5.259317073170732,41
88.8,M,Elite,7.793200000000001,5
88.9,F,Average,5.37,3
88.9,F,Elite,7.515,1
88.9,M,Average,5.688058823529412,17
88.9,M,Elite,7.9975,2
89.0,F,Average,8.114839904826649,8826
89.0,F,Elite,10.381653414882773,981
89.0,M,Average,8.473852664857286,33529
89.0,M,Elite,11.969896190987125,3728
89.1,M,Average,6.710111111111111,9
89.1,M,Elite,8.587,2
89.157436,F,Average,6.947,1
89.157436,F,Elite,7.492,1
89.157436,M,Average,6.756,3
89.157436,M,Elite,7.764,1
89.3,F,Average,5.490428571428572,14
89.3,F,Elite,6.891,2
89.3,M,Average,5.357538745387454,271
89.3,M,Elite,7.375967741935484,31
89.31837,F,Average,6.403,1
89.31837,F,Elite,8.132,1
89.31837,M,Average,6.8516,5
89.31837,M,Elite,8.466,1
89.7,F,Elite,5.701,1
89.7,M,Average,7.165333333333333,3
89.7,M,Elite,8.289,1
89.801172,M,Average,6.7876666666666665,9
89.801172,M,Elite,9.305,1
90.0,F,Average,7.133160938352428,5499
90.0,F,Elite,10.244646481178396,611
90.0,M,Average,7.19314870956161,25069
90.0,M,Elite,11.44595046661881,2786
90.1,F,Average,5.7186,5
90.1,F,Elite,7.846,1
90.1,M,Average,6.859243589743589,78
90.1,M,Elite,9.851099999999999,10
90.12304,F,Average,5.996827433628318,226
90.12304,F,Elite,9.964961538461539,26
90.12304,M,Average,6.7436083650190115,789
90.12304,M,Elite,10.992397727272728,88
90.2,F,Average,4.841277777777778,36
90.2,F,Elite,7.0578,5
90.2,M,Average,5.080620865139949,393
90.2,M,Elite,7.534568181818182,44
90.3,F,Average,3.6394285714285712,21
90.3,F,Elite,5.572333333333333,3
90.3,M,Average,4.4088032786885245,122
90.3,M,Elite,6.441071428571428,14
90.4,F,Average,6.319142857142857,7
90.4,F,Elite,7.879,1
90.4,M,Average,6.351491525423729,59
90.4,M,Elite,8.281857142857143,7
90.444908,F,Average,7.053999999999999,9
90.444908,F,Elite,8.85,1
90.444908,M,Average,8.275941176470589,34
90.444908,M,Elite,11.5885,4
90.5,F,Average,6.239,2
90.5,F,Elite,7.254,1
90.5,M,Average,6.657333333333333,18
90.5,M,Elite,8.877666666666666,3
90.6,F,Average,6.38,1
90.6,F,Elite,6.795,1
90.6,M,Average,7.673666666666667,9
90.6,M,Elite,9.245,1
90.7,F,Average,6.688,1
90.7,F,Elite,7.818,1
90.7,M,Average,6.526375,8
90.7,M,Elite,8.587,1
90.8,F,Average,5.5315,4
90.8,F,Elite,6.244,1
90.8,M,Average,6.484518518518518,27
90.8,M,Elite,8.236666666666666,3
90.9,F,Average,7.152733333333333,45
90.9,F,Elite,9.9035,6
90.9,M,Average,7.498083003952569,253
90.9,M,Elite,10.722379310344827,29
90.92771,F,Elite,7.141,1
90.92771,M,Average,6.434,1
90.92771,M,Elite,7.343,1
91.0,F,Average,5.957488439306359,346
91.0,F,Elite,8.974333333333334,39
91.0,M,Average,5.545679321125502,2239
91.0,M,Elite,9.331140562248997,249
91.2,F,Average,6.132666666666666,3
91.2,F,Elite,9.46,1
91.2,M,Average,7.411619047619048,21
91.2,M,Elite,9.557666666666668,3
91.3,F,Average,5.791428571428571,7
91.3,F,Elite,8.662,1
91.3,M,Average,6.610181818181818,22
91.3,M,Elite,9.566666666666668,3
91.4,F,Elite,4.068,1
91.4,M,Average,3.9714444444444448,9
91.4,M,Elite,5.801500000000001,2
91.5,F,Average,5.698,10
91.5,F,Elite,7.577,2
91.5,M,Average,5.998111111111111,72
91.5,M,Elite,9.889,8
91.7,M,Average,6.7627500000000005,4
91.7,M,Elite,7.928,1
91.73238,F,Average,5.873603773584906,53
91.73238,F,Elite,8.7795,6
91.73238,M,Average,6.719821428571429,84
91.73238,M,Elite,9.1104,10
91.9,M,Average,5.729833333333334,18
91.9,M,Elite,6.475666666666666,3
92.0,F,Average,5.160709677419355,527
92.0,F,Elite,8.731254237288136,59
92.0,M,Average,5.145910814814815,3375
92.0,M,Elite,8.735021333333332,375
92.1,F,Elite,5.302,1
92.1,M,Average,5.611,6
92.1,M,Elite,6.566,1
92.2,F,Average,5.484529411764705,68
92.2,F,Elite,9.755,8
92.2,M,Average,6.080824691358025,405
92.2,M,Elite,9.579978260869565,46
92.3,F,Elite,6.313,1
92.3,M,Average,8.188333333333334,18
92.3,M,Elite,10.509,2
92.5,F,Average,4.262125,8
92.5,F,Elite,5.793,1
92.5,M,Average,4.074083333333333,12
92.5,M,Elite,5.98,2
92.6,F,Average,3.122666666666667,87
92.6,F,Elite,4.4005,10
92.6,M,Average,3.4304320388349514,412
92.6,M,Elite,5.266369565217391,46
92.7,F,Average,6.869,2
92.7,F,Elite,7.694,1
92.7,M,Average,6.794525,40
92.7,M,Elite,8.9762,5
92.8,F,Average,3.592844036697248,109
92.8,F,Elite,5.293,13
92.8,M,Average,4.104245639534883,688
92.8,M,Elite,6.2896363636363635,77
92.8428246,M,Average,6.0360000000000005,3
92.8428246,M,Elite,6.678,1
92.858918,F,Elite,6.887,1
92.858918,M,Elite,6.303,1
92.9,F,Average,7.011857142857143,7
92.9,F,Elite,7.782,1
92.9,M,Average,7.6690000000000005,45
92.9,M,Elite,10.446499999999999,6
93.0,F,Average,5.053552631578948,418
93.0,F,Elite,8.05427659574468,47
93.0,M,Average,5.534230382293763,2982
93.0,M,Elite,8.460455089820359,334
93.1,F,Average,5.984,1
93.1,F,Elite,7.533,1
93.1,M,Average,7.560083333333334,24
93.1,M,Elite,10.476666666666667,3
93.180786,F,Elite,6.912,1
93.180786,M,Average,7.149777777777778,9
93.180786,M,Elite,10.42,2
93.3,M,Average,6.582333333333334,3
93.3,M,Elite,7.952,1
93.34172,F,Average,5.831628571428571,35
93.34172,F,Elite,7.4855,4
93.34172,M,Average,6.242190476190476,126
93.34172,M,Elite,8.466466666666667,15
93.4,F,Average,6.7749999999999995,6
93.4,F,Elite,9.826,1
93.4,M,Average,7.769709677419354,31
93.4,M,Elite,10.8785,4
93.5,F,Average,5.772666666666667,3
93.5,F,Elite,7.662,1
93.5,M,Average,5.366347826086956,46
93.5,M,Elite,7.969333333333334,6
93.6,F,Average,6.954666666666667,6
93.6,F,Elite,8.673,1
93.6,M,Average,7.0279444444444445,36
93.6,M,Elite,9.2845,4
93.7,M,Average,6.8725,4
93.7,M,Elite,8.268,1
93.8,F,Average,5.772666666666666,3
93.8,F,Elite,7.11,1
93.8,M,Average,7.053387096774194,31
93.8,M,Elite,10.6405,4
93.9,M,Average,6.2725,4
93.9,M,Elite,6.896,1
93.985456,F,Average,5.62875,4
93.985456,F,Elite,7.975,1
93.985456,M,Average,6.862111111111112,27
93.985456,M,Elite,9.91125,4
94.0,F,Average,5.510873376623376,308
94.0,F,Elite,8.757914285714286,35
94.0,M,Average,5.716005774088776,2771
94.0,M,Elite,9.060532467532466,308
94.1,F,Average,4.528333333333333,9
94.1,F,Elite,5.635,1
94.1,M,Average,4.7054,115
94.1,M,Elite,6.5275384615384615,13
94.2,F,Average,6.381333333333333,3
94.2,F,Elite,7.417,2
94.2,M,Average,8.172833333333333,12
94.2,M,Elite,10.043,2
94.3,F,Average,6.3869375,16
94.3,F,Elite,8.827,2
94.3,M,Average,6.686464788732394,71
94.3,M,Elite,9.5215,8
94.4,F,Average,4.544615384615385,39
94.4,F,Elite,6.272,5
94.4,M,Average,4.684475247524753,202
94.4,M,Elite,6.60208695652174,23
94.5,F,Average,5.095,7
94.5,F,Elite,7.074,1
94.5,M,Average,5.8799600000000005,75
94.5,M,Elite,8.468444444444446,9
94.6,F,Elite,4.949,1
94.6,M,Average,4.568099999999999,20
94.6,M,Elite,6.368666666666667,3
94.7,F,Elite,7.606,1
94.7,M,Average,8.116299999999999,10
94.7,M,Elite,9.8185,2
94.8,F,Average,5.5585555555555555,36
94.8,F,Elite,7.1076,5
94.8,M,Average,5.875653333333333,225
94.8,M,Elite,7.6918,25
94.9,F,Average,8.885420454545455,88
94.9,F,Elite,11.593399999999999,10
94.9,M,Average,9.519845161290323,155
94.9,M,Elite,13.062000000000001,18
94.95106,F,Elite,5.802,1
94.95106,M,Average,5.921333333333333,3
94.95106,M,Elite,6.906,1
95.0,F,Average,4.878588932806323,253
95.0,F,Elite,7.144655172413793,29
95.0,M,Average,5.039105504587156,1744
95.0,M,Elite,8.02969587628866,194
95.2,F,Average,5.122,1
95.2,F,Elite,6.081,1
95.2,M,Average,5.376923076923077,26
95.2,M,Elite,7.562333333333334,3
95.3,F,Average,5.315384615384615,13
95.3,F,Elite,6.273999999999999,2
95.3,M,Average,5.822127659574468,47
95.3,M,Elite,7.372333333333334,6
95.4,F,Average,4.524,3
95.4,F,Elite,5.941,1
95.4,M,Average,5.367117647058824,17
95.4,M,Elite,7.745,3
95.5,F,Average,5.895,1
95.5,F,Elite,5.962,1
95.5,M,Average,6.831916666666667,12
95.5,M,Elite,9.514,2
95.8,F,Average,9.158888888888889,45
95.8,F,Elite,11.798,6
95.8,M,Average,9.87621551724138,116
95.8,M,Elite,12.890076923076922,13
95.9,F,Elite,6.038,1
95.9,M,Average,7.990444444444445,18
95.9,M,Elite,10.6955,2
96.0,F,Average,4.132190751445087,346
96.0,F,Elite,7.029307692307693,39
96.0,M,Average,4.487883940042827,2335
96.0,M,Elite,7.497862068965517,261
96.5,F,Average,5.602,2
96.5,F,Elite,6.587,1
96.5,M,Average,5.755933333333333,30
96.5,M,Elite,7.64875,4
96.5604,F,Average,6.018584192439862,582
96.5604,F,Elite,9.292246153846154,65
96.5604,M,Average,6.4436428084526245,1467
96.5604,M,Elite,10.254975460122699,163
96.6,F,Average,4.637,8
96.6,F,Elite,5.544,1
96.6,M,Average,5.19691304347826,23
96.6,M,Elite,7.361666666666667,3
