athlete_age,athlete_gender,distance_km,avg_speed,sample_size
24.0,M,86.0,6.035777777777778,36
24.0,M,87.0,8.790342729970327,674
24.0,M,88.0,6.419736842105263,57
24.0,M,88.5137,7.060875,16
24.0,M,89.0,9.161606593406594,455
24.0,M,90.0,6.9856915887850475,107
24.0,M,91.0,5.784818181818181,11
24.0,M,92.0,6.3432,20
24.0,M,94.0,6.012333333333333,12
24.0,M,95.0,5.939857142857143,14
24.0,M,96.5604,6.68423076923077,13
24.0,M,97.0,5.065727272727273,11
24.0,M,98.0,5.187083333333334,36
24.0,M,98.4,6.841933333333333,15
24.0,M,100.0,6.383783002588438,2318
24.0,M,101.0,5.914700854700855,117
24.0,M,102.0,5.723346153846153,52
24.0,M,103.0,6.494617021276596,47
24.0,M,104.0,5.377583333333334,24
24.0,M,105.0,5.841787234042553,94
24.0,M,106.0,4.899536585365854,41
24.0,M,108.0,5.864107142857143,28
24.0,M,110.0,5.906000000000001,91
24.0,M,111.0,5.158157142857143,70
24.0,M,112.0,5.880793103448276,29
24.0,M,114.0,6.290181818181819,11
24.0,M,115.0,5.7972222222222225,27
24.0,M,118.0,6.46876923076923,13
24.0,M,119.0,5.185463414634146,41
24.0,M,120.0,5.796756756756756,37
24.0,M,124.0,4.6819411764705885,17
24.0,M,125.0,5.336314285714286,70
24.0,M,130.0,5.561029411764705,34
24.0,M,140.0,5.5681666666666665,18
24.0,M,144.0,4.783428571428572,14
24.0,M,150.0,5.2268181818181825,22
24.0,M,155.0,4.7579090909090915,11
24.0,M,160.0,4.5734,20
24.0,M,160.934,6.221605263157895,494
24.0,M,168.0,4.435,23
24.0,M,170.0,4.471058823529411,17
24.0,M,237.0,5.8446,15
24.0,M,250.0,5.48004,75
24.0,M,330.0,2.8717272727272727,11
25.0,F,45.0,6.942058252427185,206
25.0,F,45.06152,7.0035,12
25.0,F,46.0,6.836743243243243,74
25.0,F,47.0,5.826375,48
25.0,F,47.3,3.7193571428571426,14
25.0,F,48.0,6.6735185185185175,81
25.0,F,48.2802,7.459944444444444,54
25.0,F,48.5,3.705923076923077,13
25.0,F,49.0,5.718878048780487,41
25.0,F,49.8,4.258875,16
25.0,F,50.0,7.431971517202482,3546
25.0,F,50.3,3.6084347826086955,23
25.0,F,50.69421,8.43309090909091,11
25.0,F,51.0,6.257837209302325,86
25.0,F,51.49888,6.520499999999999,24
25.0,F,51.7,3.4747083333333335,24
25.0,F,52.0,6.7709,120
25.0,F,53.0,6.616732394366197,71
25.0,F,53.10822,7.9826,25
25.0,F,54.0,6.476262295081968,61
25.0,F,54.71756,4.5103275862068966,58
25.0,F,55.0,6.291394422310757,251
25.0,F,56.0,8.550236923076923,325
25.0,F,56.3269,6.475153846153846,13
25.0,F,57.0,6.28863829787234,47
25.0,F,58.0,6.693333333333333,21
25.0,F,59.0,6.279823529411765,17
25.0,F,60.0,6.940221719457013,221
25.0,F,61.0,5.781285714285714,21
25.0,F,62.0,5.8973589743589745,39
25.0,F,63.0,6.511086956521739,46
25.0,F,64.0,6.3069999999999995,37
25.0,F,64.3736,7.5612,65
25.0,F,64.6,4.207923076923077,13
25.0,F,65.0,5.940734042553191,94
25.0,F,66.0,5.778821428571428,28
25.0,F,67.0,5.50904,25
25.0,F,68.0,6.7409583333333325,24
25.0,F,69.0,6.759727272727273,22
25.0,F,70.0,5.771255555555555,90
25.0,F,72.0,6.407058823529412,51
25.0,F,72.4203,6.679,15
25.0,F,73.0,5.8495,24
25.0,F,75.0,6.072915254237288,59
25.0,F,76.0,6.649478260869564,23
25.0,F,77.0,6.247521739130434,23
25.0,F,78.0,7.0458799999999995,25
25.0,F,80.0,6.435038461538461,78
25.0,F,80.467,7.245425831202046,782
25.0,F,81.0,6.2123043478260875,23
25.0,F,83.68568,6.958,15
25.0,F,84.0,6.414000000000001,13
25.0,F,84.329416,6.275266666666666,15
25.0,F,85.0,6.2695,26
25.0,F,87.0,8.196141843971631,141
25.0,F,89.0,8.344814516129032,124
25.0,F,90.0,6.836155555555556,45
25.0,F,100.0,5.466278562259307,779
25.0,F,101.0,5.2762692307692305,26
25.0,F,103.0,6.184928571428571,14
25.0,F,105.0,5.382,19
25.0,F,106.0,4.104217391304348,23
25.0,F,110.0,5.654823529411765,17
25.0,F,111.0,5.493423076923078,26
25.0,F,160.934,5.917602564102564,156
25.0,F,250.0,5.017586206896551,29
25.0,M,45.0,7.485192307692308,780
25.0,M,45.06152,7.94525,28
25.0,M,45.5,7.133785714285715,28
25.0,M,45.6,8.185153846153845,26
25.0,M,46.0,7.597590116279069,344
25.0,M,46.4,8.032153846153847,13
25.0,M,46.5,7.236823529411764,17
25.0,M,46.8,8.800533333333334,15
25.0,M,47.0,7.208853535353536,198
25.0,M,47.3,3.821263157894737,19
25.0,M,48.0,7.286390625,320
25.0,M,48.2802,8.001064516129032,93
25.0,M,48.5,6.075645161290322,31
25.0,M,49.0,7.198940397350993,151
25.0,M,49.8,4.6196052631578945,38
25.0,M,49.88954,7.8571904761904765,21
25.0,M,50.0,8.245118945955838,8197
25.0,M,50.3,4.057058823529411,34
25.0,M,50.5,6.525133333333334,15
25.0,M,50.69421,9.31181818181818,11
25.0,M,51.0,7.145588815789473,304
25.0,M,51.4,7.2001875,16
25.0,M,51.49888,8.231478260869565,46
25.0,M,51.5,6.076764705882352,17
25.0,M,51.7,4.4009210526315785,38
25.0,M,51.8,7.680000000000001,13
25.0,M,52.0,7.617107929515418,454
25.0,M,52.2,4.71275,24
25.0,M,52.3,6.688315789473684,19
25.0,M,52.4,7.443105263157896,19
25.0,M,52.5,8.731409090909091,22
25.0,M,52.6,7.83047619047619,21
25.0,M,53.0,7.268096952908587,361
25.0,M,53.10822,8.331960784313726,51
25.0,M,53.7,7.650777777777778,18
25.0,M,54.0,7.343052434456929,267
25.0,M,54.4,5.559111111111111,18
25.0,M,54.71756,5.340859813084112,107
25.0,M,55.0,7.159496977025394,827
25.0,M,55.4,8.099384615384615,13
25.0,M,55.6,5.29871052631579,38
25.0,M,55.8,7.043235294117647,17
25.0,M,56.0,9.612747959183674,980
25.0,M,56.3269,7.825944444444444,36
25.0,M,56.7,8.182500000000001,16
25.0,M,57.0,7.14836,225
25.0,M,57.7,7.869176470588236,17
25.0,M,58.0,7.294896551724138,145
25.0,M,59.0,7.06965,80
25.0,M,59.7,6.659545454545454,11
25.0,M,60.0,7.115240268456376,745
25.0,M,61.0,6.28925,128
25.0,M,61.15492,7.31775,16
25.0,M,62.0,6.742883333333333,180
25.0,M,62.8,6.014260869565217,23
25.0,M,63.0,6.536996732026143,306
25.0,M,63.3,10.20265,20
25.0,M,63.5,6.712090909090909,11
25.0,M,64.0,6.753688311688312,154
25.0,M,64.2,6.21409090909091,11
25.0,M,64.3736,7.864944,125
25.0,M,64.5,6.6404375,16
25.0,M,64.6,4.3156,15
25.0,M,65.0,6.467213808463252,449
25.0,M,65.5,6.578785714285714,14
25.0,M,66.0,6.4156216216216215,111
25.0,M,66.8,6.200058823529411,17
25.0,M,67.0,6.94515652173913,115
25.0,M,68.0,7.17445,200
25.0,M,68.8,6.357454545454545,11
25.0,M,69.0,7.618021978021978,182
25.0,M,70.0,6.612507936507937,441
25.0,M,70.81096,7.017875,16
25.0,M,71.0,7.302195121951219,41
25.0,M,71.5,4.516164179104478,67
25.0,M,71.7,6.633055555555555,18
25.0,M,71.8,6.5214,15
25.0,M,72.0,7.1729157303370785,356
25.0,M,72.4203,8.194625,40
25.0,M,72.7,8.82066,50
25.0,M,73.0,6.478063829787234,235
25.0,M,73.9,8.640538461538462,13
25.0,M,74.0,6.1398656716417905,67
25.0,M,74.5,9.313384615384615,13
25.0,M,75.0,7.220688679245283,318
25.0,M,75.63898,8.398818181818182,11
25.0,M,76.0,7.209115942028985,138
25.0,M,77.0,7.245892561983472,121
25.0,M,77.8,3.461272727272727,11
25.0,M,78.0,7.508921182266009,203
25.0,M,79.0,6.885727272727272,11
25.0,M,80.0,6.933656,500
25.0,M,80.467,7.856214856605549,2127
25.0,M,80.6,7.822285714285714,14
25.0,M,81.0,6.826450381679389,131
25.0,M,82.0,5.97971590909091,88
25.0,M,83.0,5.9118933333333334,75
25.0,M,83.3,8.163285714285715,14
25.0,M,83.68568,7.972310344827586,29
25.0,M,84.0,6.100084337349398,83
25.0,M,84.329416,7.3158076923076925,26
25.0,M,85.0,6.356528985507246,138
25.0,M,85.29502,7.072916666666667,12
25.0,M,86.0,6.174025974025974,77
25.0,M,87.0,8.885236057068742,771
25.0,M,88.0,6.897363636363637,55
25.0,M,88.5137,7.294736842105263,19
25.0,M,89.0,9.160348011363636,704
25.0,M,90.0,7.166873563218391,174
25.0,M,90.12304,6.167727272727273,11
25.0,M,91.0,5.850833333333333,18
25.0,M,92.0,6.720772727272728,22
25.0,M,93.0,5.4033043478260865,23
25.0,M,94.0,6.048166666666667,18
25.0,M,95.0,5.493222222222222,18
25.0,M,96.0,4.950916666666667,24
25.0,M,96.5604,7.043909090909091,11
25.0,M,97.0,4.713,13
25.0,M,98.0,5.280941176470588,51
25.0,M,98.4,7.0584375,16
25.0,M,100.0,6.488431920027576,2901
25.0,M,101.0,5.7368092105263155,152
25.0,M,102.0,6.3023181818181815,66
25.0,M,103.0,5.771596774193548,62
25.0,M,104.0,5.584194444444445,36
25.0,M,105.0,5.39163076923077,130
25.0,M,106.0,5.257035714285714,56
25.0,M,107.0,6.567222222222222,18
25.0,M,108.0,5.92768085106383,47
25.0,M,109.0,5.605818181818182,11
25.0,M,110.0,5.837635294117647,170
25.0,M,111.0,5.303238095238095,84
25.0,M,112.0,6.190911111111111,45
25.0,M,114.0,5.75275,12
25.0,M,115.0,5.6352558139534885,43
25.0,M,116.0,5.968923076923077,13
25.0,M,118.0,6.785888888888889,18
25.0,M,119.0,4.646963636363636,55
25.0,M,120.0,5.681049180327869,61
25.0,M,123.0,6.07125,12
25.0,M,125.0,5.618692307692307,65
25.0,M,130.0,5.261875,24
25.0,M,140.0,4.986551724137931,29
25.0,M,144.0,4.604578947368421,19
25.0,M,145.0,4.5006315789473685,19
25.0,M,148.0,3.134266666666667,15
25.0,M,150.0,6.188190476190476,21
25.0,M,160.0,4.8552307692307695,26
25.0,M,160.934,6.290949201741655,689
25.0,M,161.8,3.2891538461538463,13
25.0,M,165.7,3.7480625,16
25.0,M,166.0,4.161933333333334,15
25.0,M,167.0,4.174863636363636,22
25.0,M,168.0,4.649035714285715,28
25.0,M,169.0,5.746571428571428,14
25.0,M,170.0,4.332967741935484,31
25.0,M,212.0,5.367307692307692,13
25.0,M,237.0,5.525470588235294,17
25.0,M,249.0,5.617,12
25.0,M,250.0,5.544183673469388,98
25.0,M,250.7,5.5026,15
26.0,F,45.0,7.110305084745763,295
26.0,F,45.06152,6.921473684210527,19
26.0,F,45.5,6.165529411764706,17
26.0,F,46.0,6.868357142857143,112
26.0,F,47.0,6.360742857142857,70
26.0,F,48.0,6.406647058823529,102
26.0,F,48.2802,7.277647058823529,68
26.0,F,48.5,4.1567058823529415,17
26.0,F,49.0,6.197285714285714,49
26.0,F,49.8,4.240176470588235,17
26.0,F,49.88954,7.289055555555556,18
26.0,F,50.0,7.394264386989158,4796
26.0,F,50.3,3.6889999999999996,29
26.0,F,51.0,6.051485436893204,103
26.0,F,51.4,5.304916666666666,12
26.0,F,51.49888,7.185533333333334,30
26.0,F,51.7,3.657466666666667,45
26.0,F,52.0,6.69176875,160
26.0,F,52.2,4.506600000000001,15
26.0,F,53.0,6.695226086956522,115
26.0,F,53.10822,8.083818181818181,22
26.0,F,54.0,6.657140845070423,71
26.0,F,54.71756,4.413614285714285,70
26.0,F,55.0,6.481099715099715,351
26.0,F,55.6,5.420363636363636,11
26.0,F,56.0,8.487620842572062,451
26.0,F,56.3269,7.210857142857143,28
26.0,F,57.0,6.125930555555556,72
26.0,F,58.0,6.287842105263158,38
26.0,F,59.0,5.57225,16
26.0,F,60.0,6.844907142857143,280
26.0,F,61.0,6.168032258064517,31
26.0,F,62.0,6.236,48
26.0,F,63.0,6.093470588235294,68
26.0,F,64.0,6.35786,50
26.0,F,64.3736,7.709904761904761,63
26.0,F,65.0,6.266985815602837,141
26.0,F,66.0,5.68554347826087,46
26.0,F,67.0,6.514208333333333,24
26.0,F,68.0,6.653757575757576,33
26.0,F,69.0,6.674157894736842,38
26.0,F,70.0,5.9686260162601625,123
26.0,F,71.0,7.151000000000001,14
26.0,F,71.5,4.533727272727273,22
26.0,F,72.0,6.314761904761904,84
26.0,F,72.7,8.285894736842106,19
26.0,F,73.0,5.67252,25
26.0,F,74.0,5.680499999999999,18
26.0,F,75.0,6.56875,60
26.0,F,76.0,6.490363636363636,33
26.0,F,77.0,6.895941176470588,17
26.0,F,78.0,7.0348749999999995,32
26.0,F,80.0,6.4364945054945055,91
26.0,F,80.467,7.312631742738589,964
26.0,F,81.0,7.042045454545455,22
26.0,F,82.0,5.2775384615384615,13
26.0,F,83.0,6.021533333333334,15
26.0,F,83.68568,6.549615384615384,13
26.0,F,84.0,5.233722222222222,18
26.0,F,84.329416,6.3715769230769235,26
26.0,F,85.0,6.622717391304348,46
26.0,F,86.0,6.077357142857143,14
26.0,F,87.0,7.98844090909091,220
26.0,F,89.0,8.368805555555555,144
26.0,F,90.0,7.196363636363636,55
26.0,F,98.0,4.7407272727272725,11
26.0,F,100.0,5.649986602870813,1045
26.0,F,101.0,5.832653846153846,26
26.0,F,102.0,6.601555555555556,18
26.0,F,103.0,6.3380624999999995,16
26.0,F,105.0,5.341233333333333,30
26.0,F,106.0,4.3311,30
26.0,F,108.0,6.055461538461539,13
26.0,F,110.0,5.196285714285715,35
26.0,F,111.0,5.1005666666666665,30
26.0,F,112.0,4.749545454545455,11
26.0,F,119.0,4.168,11
26.0,F,125.0,5.631055555555555,18
26.0,F,160.934,6.019848888888888,225
26.0,F,250.0,5.243285714285714,49
26.0,M,45.0,7.508136317395727,983
26.0,M,45.06152,7.6533823529411755,34
26.0,M,45.5,6.901999999999999,45
26.0,M,45.6,7.722206896551724,29
26.0,M,46.0,7.556273381294964,417
26.0,M,46.4,6.070437500000001,16
26.0,M,46.5,7.433045454545454,22
26.0,M,47.0,7.414747440273038,293
26.0,M,47.3,3.8711515151515155,33
26.0,M,47.4,5.090857142857144,14
26.0,M,47.5,8.487692307692308,13
26.0,M,47.8,7.921666666666667,12
26.0,M,48.0,7.345317191283293,413
26.0,M,48.2802,8.30620353982301,113
26.0,M,48.4,7.3640625,16
26.0,M,48.5,5.097285714285714,35
26.0,M,49.0,6.904025773195877,194
26.0,M,49.8,4.612972222222222,36
26.0,M,49.88954,7.703592592592593,27
26.0,M,50.0,8.146044444444444,10125
26.0,M,50.1,9.293125,16
26.0,M,50.3,3.996938775510204,49
26.0,M,50.4,7.822363636363636,11
26.0,M,50.5,6.738315789473684,19
26.0,M,50.69421,9.020923076923077,13
26.0,M,50.7,7.719545454545454,11
26.0,M,51.0,7.182535064935064,385
26.0,M,51.4,6.776666666666666,12
26.0,M,51.49888,7.989395833333333,48
26.0,M,51.5,7.1915625,16
26.0,M,51.7,3.750306122448979,49
26.0,M,51.8,7.525,13
26.0,M,52.0,7.562563157894737,570
26.0,M,52.142616,8.573,11
26.0,M,52.2,4.866361111111111,36
26.0,M,52.3,7.407666666666667,12
26.0,M,52.4,7.947785714285715,14
26.0,M,52.5,8.481769230769231,26
26.0,M,52.6,7.52656,25
26.0,M,52.8,5.760333333333333,12
26.0,M,53.0,7.262538641686183,427
26.0,M,53.10822,8.524333333333333,69
26.0,M,53.7,7.161166666666667,18
26.0,M,53.8,8.17735294117647,17
26.0,M,54.0,7.272733870967742,372
26.0,M,54.4,5.714708333333333,24
26.0,M,54.71756,5.39291304347826,115
26.0,M,55.0,6.950881502890174,1038
26.0,M,55.4,8.112545454545455,11
26.0,M,55.6,5.3178,35
26.0,M,55.8,5.9904375,16
26.0,M,56.0,9.572754807692307,1248
26.0,M,56.2,6.356545454545454,11
26.0,M,56.3269,8.21293023255814,43
26.0,M,56.7,8.945368421052631,19
26.0,M,57.0,7.165922794117647,272
26.0,M,57.93624,7.254999999999999,11
26.0,M,58.0,7.334336633663367,202
26.0,M,59.0,7.012235849056604,106
26.0,M,59.7,7.382076923076923,13
26.0,M,60.0,7.222387295081967,976
26.0,M,61.0,6.502467032967034,182
26.0,M,61.15492,7.321066666666667,15
26.0,M,62.0,6.697989051094891,274
26.0,M,62.8,5.96505,20
26.0,M,62.9,7.6884545454545465,11
26.0,M,63.0,6.456826315789474,380
26.0,M,63.3,10.100535714285714,28
26.0,M,63.6,6.48975,16
26.0,M,64.0,6.5933794871794875,195
26.0,M,64.3736,8.452027777777777,180
26.0,M,64.5,6.679476190476191,21
26.0,M,64.6,4.4118571428571425,35
26.0,M,65.0,6.699671691792295,597
26.0,M,65.5,6.457958333333333,24
26.0,M,66.0,6.8648381502890174,173
26.0,M,66.5,10.462,13
26.0,M,66.8,5.901809523809524,21
26.0,M,67.0,6.857037735849056,159
26.0,M,67.5,8.208,21
26.0,M,68.0,7.135135888501742,287
26.0,M,68.5,8.411727272727273,11
26.0,M,68.8,6.175999999999999,12
26.0,M,69.0,7.565436293436294,259
26.0,M,70.0,6.434796762589928,556
26.0,M,70.8,7.127000000000001,11
26.0,M,70.81096,6.6123125,16
26.0,M,71.0,6.891506849315069,73
26.0,M,71.5,4.530057692307692,104
26.0,M,71.7,6.980758620689655,29
26.0,M,71.8,5.9135,12
26.0,M,72.0,7.130634099616858,522
26.0,M,72.4203,8.665625,48
26.0,M,72.7,8.600213114754098,61
26.0,M,73.0,6.437232974910394,279
26.0,M,73.9,8.356529411764706,17
26.0,M,74.0,6.344211111111112,90
26.0,M,74.02964,7.647384615384615,13
26.0,M,74.5,9.092363636363636,11
26.0,M,75.0,7.10324074074074,432
26.0,M,76.0,7.168619883040936,171
26.0,M,76.1,4.417142857142857,14
26.0,M,77.0,7.149459677419355,124
26.0,M,78.0,7.459469767441861,215
26.0,M,79.0,6.918235294117647,17
26.0,M,80.0,6.855664110429448,652
26.0,M,80.467,7.829967351874245,2481
26.0,M,80.6,7.4148125,16
26.0,M,81.0,6.924167883211679,137
26.0,M,82.0,5.8087864077669895,103
26.0,M,82.6,5.275076923076923,13
26.0,M,83.0,6.130451612903227,93
26.0,M,83.5,5.507,14
26.0,M,83.68568,7.42621875,32
26.0,M,84.0,5.955372727272727,110
26.0,M,84.329416,6.970978260869566,46
26.0,M,84.7,3.9208571428571433,14
26.0,M,85.0,6.24003888888889,180
26.0,M,85.29502,6.756066666666666,15
26.0,M,86.0,5.936597222222222,72
26.0,M,86.5,4.692692307692308,13
26.0,M,86.90436,7.357166666666667,12
26.0,M,87.0,8.812880039331366,1017
26.0,M,88.0,6.29225974025974,77
26.0,M,88.5137,7.541521739130434,23
26.0,M,89.0,9.218741357234316,781
26.0,M,90.0,7.617502222222223,225
26.0,M,91.0,5.78195238095238,21
26.0,M,92.0,5.940555555555556,27
26.0,M,92.8,4.401846153846154,13
26.0,M,93.0,5.911944444444444,18
26.0,M,94.0,6.39434375,32
26.0,M,95.0,5.96975,24
26.0,M,96.0,4.691599999999999,20
26.0,M,96.5604,7.25,11
26.0,M,97.0,4.479,17
26.0,M,98.0,5.6306666666666665,57
26.0,M,98.4,6.318,26
26.0,M,100.0,6.566269980231573,3541
26.0,M,101.0,5.841160975609757,205
26.0,M,101.6,5.405545454545455,11
26.0,M,102.0,6.3212298850574715,87
26.0,M,103.0,6.314914634146342,82
26.0,M,104.0,5.917394736842105,38
26.0,M,105.0,5.694309523809524,168
26.0,M,106.0,5.109816901408451,71
26.0,M,106.21644,9.303846153846154,13
26.0,M,107.0,6.648416666666667,24
26.0,M,108.0,6.1846041666666665,48
26.0,M,109.0,5.1994444444444445,18
26.0,M,110.0,5.823977578475336,223
26.0,M,111.0,5.5647109375,128
26.0,M,112.0,5.663018518518519,54
26.0,M,112.6538,7.136916666666667,12
26.0,M,113.45847,6.5711875,16
26.0,M,114.0,5.725818181818182,22
26.0,M,115.0,5.5807692307692305,52
26.0,M,116.0,5.3485000000000005,14
26.0,M,118.0,6.5219000000000005,30
26.0,M,119.0,5.150648648648649,74
26.0,M,120.0,5.643147058823529,68
26.0,M,122.0,5.374363636363636,11
26.0,M,123.0,4.9503157894736844,19
26.0,M,124.0,4.8724375,16
26.0,M,125.0,5.281235294117647,102
26.0,M,130.0,5.601135593220339,59
26.0,M,135.18456,8.5995,12
26.0,M,140.0,5.201131578947368,38
26.0,M,144.0,4.006333333333333,12
26.0,M,145.0,4.608789473684211,19
26.0,M,148.0,3.121225806451613,31
26.0,M,150.0,5.505916666666667,24
26.0,M,155.0,4.686384615384616,13
26.0,M,160.0,4.664730769230769,52
26.0,M,160.934,6.229109573241061,867
26.0,M,161.8,3.352,18
26.0,M,164.15268,5.9862142857142855,14
26.0,M,165.0,4.519333333333333,24
26.0,M,165.7,3.55104,25
26.0,M,166.0,4.030653846153846,26
26.0,M,167.0,4.154166666666667,24
26.0,M,168.0,4.524805555555556,36
26.0,M,169.0,4.62925,24
26.0,M,170.0,4.150547619047619,42
26.0,M,171.0,4.708529411764706,17
26.0,M,172.0,4.342,13
26.0,M,200.0,6.632750000000001,12
26.0,M,212.0,6.567,17
26.0,M,220.0,6.9287857142857145,14
26.0,M,221.0,6.350153846153846,13
26.0,M,230.0,7.5338,15
26.0,M,237.0,6.757176470588235,17
26.0,M,244.0,5.778333333333333,15
26.0,M,249.0,6.213642857142857,14
26.0,M,250.0,6.027333333333334,96
26.0,M,250.7,6.30065,20
26.0,M,257.0,5.7436,15
27.0,F,45.0,7.050669590643276,342
27.0,F,45.06152,7.187441176470588,34
27.0,F,45.5,5.949538461538461,13
27.0,F,46.0,6.63801724137931,116
27.0,F,47.0,6.664094736842106,95
27.0,F,47.3,4.38885,20
27.0,F,48.0,6.720457746478873,142
27.0,F,48.2802,7.423666666666667,96
27.0,F,48.5,4.351354838709677,31
27.0,F,49.0,6.0629583333333334,72
27.0,F,49.8,4.125916666666667,24
27.0,F,49.88954,7.234615384615385,13
27.0,F,50.0,7.381136065282952,5637
27.0,F,50.3,3.9579999999999997,20
27.0,F,50.69421,7.724,16
27.0,F,51.0,6.269151515151515,132
27.0,F,51.49888,7.40971875,32
27.0,F,51.7,4.109555555555556,27
27.0,F,52.0,6.847162037037037,216
27.0,F,52.2,4.480368421052631,19
27.0,F,52.5,7.273076923076923,13
27.0,F,52.6,6.780461538461538,13
27.0,F,53.0,6.335467741935483,124
27.0,F,53.10822,7.799542857142857,35
27.0,F,54.0,6.794971962616822,107
27.0,F,54.71756,4.605846153846154,65
27.0,F,55.0,6.417984886649874,397
27.0,F,55.6,5.715357142857143,14
27.0,F,56.0,8.722107142857142,532
27.0,F,56.3269,7.232096774193548,31
27.0,F,57.0,5.980458333333334,96
27.0,F,58.0,6.327788461538462,52
27.0,F,59.0,6.307088235294118,34
27.0,F,60.0,6.924257217847768,381
27.0,F,61.0,5.793736842105264,38
27.0,F,61.15492,5.919416666666667,12
27.0,F,62.0,5.8801791044776115,67
27.0,F,62.8,5.256142857142857,14
27.0,F,63.0,5.854021276595745,94
27.0,F,64.0,6.037123076923077,65
27.0,F,64.3736,7.201383561643836,73
27.0,F,64.6,4.0741,20
27.0,F,65.0,6.050474285714286,175
27.0,F,66.0,6.18758064516129,62
27.0,F,67.0,6.315703703703703,27
27.0,F,68.0,6.373960784313725,51
27.0,F,69.0,6.792972972972973,37
27.0,F,70.0,5.997209150326797,153
27.0,F,71.0,6.56245,20
27.0,F,71.5,4.403758620689655,29
27.0,F,72.0,6.562093023255814,86
27.0,F,72.4203,7.7962727272727275,22
27.0,F,73.0,5.9410232558139535,43
27.0,F,74.0,4.721941176470588,17
27.0,F,75.0,6.622457627118645,59
27.0,F,76.0,6.339836734693877,49
27.0,F,77.0,6.382608695652174,23
27.0,F,78.0,7.0374791666666665,48
27.0,F,80.0,6.722321100917431,109
27.0,F,80.467,7.313974209650583,1202
27.0,F,81.0,6.964766666666667,30
27.0,F,82.0,5.973181818181818,22
27.0,F,83.0,5.362266666666667,15
27.0,F,83.68568,6.840941176470588,17
27.0,F,84.0,6.4895000000000005,22
27.0,F,84.329416,5.748739130434783,23
27.0,F,85.0,5.955822222222222,45
27.0,F,86.0,5.5462727272727275,11
27.0,F,87.0,8.05359245283019,265
27.0,F,88.0,5.741923076923077,13
27.0,F,89.0,8.4056376146789,218
27.0,F,90.0,7.47443023255814,86
27.0,F,98.4,6.0608,15
27.0,F,100.0,5.80139322533137,1358
27.0,F,101.0,5.243727272727273,44
27.0,F,102.0,5.94096551724138,29
27.0,F,103.0,5.236999999999999,18
27.0,F,105.0,5.071935483870967,62
27.0,F,106.0,4.509435897435897,39
27.0,F,108.0,5.850833333333333,18
27.0,F,110.0,5.509846153846154,39
27.0,F,111.0,5.357117647058823,34
27.0,F,112.0,5.197285714285714,14
27.0,F,119.0,4.350545454545455,11
27.0,F,120.0,4.92125,12
27.0,F,125.0,5.953461538461538,26
27.0,F,130.0,5.484,15
27.0,F,160.934,6.03476923076923,338
27.0,F,250.0,5.145277777777778,54
